epoch,lr,loss,iou,val_loss,val_iou,val_dice,SE,PC,F1,AAC,best
23,0.001,0.2847940854530419,0.662268248301222,0.35391747164420595,0.6001045185353262,0.7450282740726193,0.8255466046341595,0.6923268859864964,0.7450277833701686,0.9485093336838942,False
24,0.001,0.29441429846054684,0.6351618290389848,0.37987860082051694,0.5926617141577213,0.7386381980458202,0.6893179600142526,0.8200364951630028,0.7386377091215786,0.9552857227814503,False
25,0.001,0.3227349352256387,0.6230075760360532,0.3408065031736325,0.6039065921841061,0.7459682223306935,0.8630694765959158,0.6735703811794153,0.7459677380892852,0.9441973563952324,False
26,0.001,0.2764947982752218,0.6597524902314884,0.31229303800142727,0.633395530179962,0.7713790853849446,0.7896970961907883,0.7702490252513118,0.7713785910329268,0.9573210104917869,False
27,0.001,0.2786604297899567,0.649329488133294,0.32672412578876203,0.6212954614506907,0.7619769886290189,0.7913996883539038,0.750578908463042,0.7619764946410424,0.9546885955028045,False
28,0.001,0.2747022219463787,0.6704951995312415,0.325613899796437,0.6286155809173571,0.7673928476490113,0.7878973864540673,0.7637449821966223,0.767392353400286,0.9574546618339342,False
29,0.001,0.2701029490053126,0.6701527905646143,0.32608018349378537,0.6184198059971997,0.758804162489533,0.7996400993760905,0.7341813121344836,0.7588036680800723,0.9538971729767628,False
30,0.001,0.2838489857658876,0.6618607435146893,0.3436047939153818,0.6207582559198261,0.7610881840124326,0.7921715531873237,0.7474123693900215,0.7610876899294526,0.9544442983774039,False
31,0.001,0.2788962038085524,0.6561577520116816,0.309105206376467,0.6484622756874779,0.7829281166517961,0.8410647923569765,0.7452490513962853,0.7829276234929293,0.9577794784154647,True
32,0.001,0.2636953904829194,0.6855624768388513,0.31598581954454763,0.6365853575265117,0.7729830777126521,0.8530381020584678,0.7174054571381576,0.7729825860251992,0.9535959879557292,False
33,0.001,0.2706183251817669,0.6733193608858662,0.3378371555071611,0.6039918109136514,0.7477447343557297,0.8533869031817928,0.6740742331737943,0.7477442455731204,0.9473824525490785,False
34,0.001,0.27191124408118494,0.6716871195755221,0.3110676162135907,0.6497328374044251,0.782319944605297,0.7472310329068126,0.8390323559847969,0.782319451763092,0.9615667098607772,True
35,0.001,0.2760814160636041,0.6762711398782755,0.32771893044312794,0.6320983620886091,0.7692562587273303,0.7779898705977696,0.7752500727260743,0.7692557637217048,0.9568430582682291,False
36,0.001,0.2835372649462877,0.6556959469123145,0.36514825079685603,0.5960465159302683,0.740026810218949,0.7228153598611812,0.7778867163336654,0.7400263174522203,0.9537409855769231,False
37,0.001,0.27849842172808353,0.6685068091932372,0.32352801332106956,0.6316272689581869,0.7698402962534437,0.7767762472262464,0.7791439963866502,0.7698398018344619,0.9578669621394231,False
38,0.001,0.2688409427625943,0.6753005026369714,0.3231689813045355,0.621301945244288,0.7597437904097941,0.8421695631045314,0.7002231759482772,0.7597432984707124,0.9509426019130609,False
39,0.001,0.25515646751211807,0.6811997837827345,0.33032668546224253,0.635382019040955,0.7699139840166325,0.7604407529949954,0.7992872705335354,0.7699134909919194,0.9585451566256009,False
40,0.001,0.24935322287863335,0.6974966868663985,0.3241817282560544,0.6450239691984683,0.7786378792678669,0.8189300297087274,0.7557426903330995,0.7786373850479501,0.957087668394431,False
41,0.001,0.25059776509230114,0.6945734122806662,0.3320458255517177,0.623421206935,0.7628686819546786,0.7878826446019922,0.7551829537636767,0.7628681878589377,0.9550914275340545,False
42,0.001,0.27071410786789074,0.6812424971885332,0.3345018894244463,0.6195820617694953,0.7585415479941868,0.8172426230961779,0.7236806417953863,0.7585410561685084,0.9523183186848958,False
43,0.001,0.25007787808380294,0.6987828461570235,0.3148423093633774,0.6403137729924319,0.7745308133249331,0.7745676622173479,0.7925668794510797,0.7745303193540074,0.9587522066556491,False
44,0.001,0.26222804768950536,0.6798358083795332,0.3078657451348427,0.6505388032561416,0.782185524310921,0.8193983613407991,0.7615324790496387,0.7821850300262329,0.9581068772536058,True
45,0.001,0.24744233515410297,0.687424511710148,0.3338417310745288,0.6269543834188683,0.7632044754285268,0.8279162334955712,0.7207747534520539,0.7632039834187541,0.9528983874198718,False
46,0.001,0.2762989110387532,0.6655805981927105,0.3391595557332039,0.6388414569388334,0.7739411227212537,0.7258215116048502,0.8463221700394054,0.7739406307126094,0.9614667061047676,False
47,0.001,0.2736722147833984,0.6614896897004428,0.3263392142760448,0.6279948507055197,0.7660536941756209,0.8364460835620321,0.7198470955989328,0.7660532026030996,0.9528183374649439,False
48,0.001,0.27693188586066253,0.6582715948004625,0.32108291257650423,0.6304376605883691,0.766653194405929,0.7930066440581062,0.7564833734490193,0.7666526999803361,0.9559200189052484,False
49,0.001,0.2647044178658882,0.6774593413375,0.3246858283495292,0.6297618832181819,0.766284069401576,0.769271755603604,0.7745758829664974,0.7662835733523942,0.9577025584685497,False
